meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,macro_kcal,kcal_diff_pct,implausible,cal_per_100g,score_cal,score_sodium,score_sugar,score_fiber,pct_p,pct_c,pct_f,score_macro,health_score
1149,Society Salad,Mexican,Breakfast,Balanced,603.0,52.1,56.9,38.8,23.2,4.4,484.0,285.0,291.0,Grilled,22.0,104.0,2.0,0,https://example.com/images/meal_1149.jpg,785.2,0.3021558872305142,False,207.21649484536084,0.32833333333333337,0.6773333333333333,0.824,1.0,26.541008660213954,28.98624554253693,44.472745797249104,0.6585583290881304,69.76449991509594
1150,General Rice,Italian,Lunch,Vegan,479.0,16.1,87.9,32.2,20.1,32.4,1404.0,84.0,121.0,Raw,60.0,22.0,1.6,0,https://example.com/images/meal_1150.jpg,705.8,0.47348643006263036,False,395.8677685950413,0.5349999999999999,0.06399999999999995,0.0,1.0,9.124397846415416,49.81581184471523,41.05979030886937,0.7177434589591009,46.334869179182014
1151,Director Pasta,Chinese,Dinner,Balanced,484.0,8.9,68.7,21.5,25.4,35.9,1571.0,299.0,297.0,Baked,20.0,37.0,2.5,0,https://example.com/images/meal_1151.jpg,503.90000000000003,0.04111570247933891,False,162.96296296296296,0.5266666666666666,0.0,0.0,1.0,7.064893828140503,54.534629886882314,38.400476284977174,0.7277402923860555,45.088139181054444
1155,Visit Pasta,Chinese,Snack,Vegan,696.0,12.1,125.1,36.7,3.6,28.1,489.0,185.0,231.0,Roasted,36.0,24.0,4.0,0,https://example.com/images/meal_1155.jpg,879.0999999999999,0.26307471264367804,False,301.2987012987013,0.17333333333333334,0.6739999999999999,0.0,0.0,5.50563075873052,56.92185189398249,37.572517347287004,0.6835210252910171,30.617087172487008
1158,Recent Pasta,Thai,Dinner,Vegetarian,822.0,53.4,87.2,38.1,21.2,16.0,1712.0,51.0,464.0,Steamed,60.0,73.0,1.4,0,https://example.com/images/meal_1158.jpg,905.3,0.10133819951338194,False,177.1551724137931,0.0,0.0,0.36,1.0,23.594388600463937,38.52866453109467,37.87694686844141,0.9275286277108877,45.750572554217754
1159,Wind Stew,Thai,Snack,Paleo,1198.0,28.6,82.2,31.8,19.1,38.2,728.0,81.0,292.0,Raw,18.0,91.0,1.7,0,https://example.com/images/meal_1159.jpg,729.4000000000001,0.391151919866444,False,410.2739726027397,0.0,0.5146666666666666,0.0,1.0,15.68412393748286,45.078146421716475,39.23772964080065,0.8574399049447035,47.442131432227406
1160,Commercial Wrap,Thai,Lunch,Paleo,867.0,6.3,24.8,49.3,19.5,36.1,65.0,277.0,434.0,Fried,8.0,18.0,4.7,0,https://example.com/images/meal_1160.jpg,568.1,0.3447520184544406,False,199.76958525345623,0.0,0.9566666666666667,0.0,1.0,4.435838760781552,17.461714486886112,78.10244675233233,0.07393064601302586,40.61194625359385
1163,Help Stew,Indian,Breakfast,Vegan,648.0,29.3,108.6,23.5,8.2,3.0,2469.0,167.0,151.0,Boiled,25.0,118.0,2.1,1,https://example.com/images/meal_1163.jpg,763.1,0.17762345679012348,False,429.1390728476821,0.2533333333333333,0.0,0.88,0.31999999999999995,15.358406499803435,56.925697811558116,27.715895688638447,0.8905451448040886,46.877569562748434
1164,Many Wrap,Mexican,Lunch,Balanced,471.0,36.8,23.3,9.2,9.0,20.1,623.0,59.0,316.0,Raw,32.0,73.0,1.1,0,https://example.com/images/meal_1164.jpg,323.2,0.31380042462845015,False,149.0506329113924,0.5483333333333333,0.5846666666666667,0.19599999999999995,0.4,45.54455445544554,28.83663366336634,25.61881188118812,0.6382013201320133,47.344026402640274
1167,Wish Wrap,Thai,Breakfast,Vegan,682.0,64.4,105.7,36.9,2.8,21.7,1559.0,22.0,368.0,Roasted,23.0,20.0,1.1,0,https://example.com/images/meal_1167.jpg,1012.5,0.4846041055718475,False,185.32608695652172,0.19666666666666666,0.0,0.132,0.0,25.44197530864198,41.758024691358024,32.8,1.0,26.57333333333333
1170,Animal Pasta,Mexican,Dinner,Balanced,328.0,60.2,40.9,2.7,9.9,5.3,799.0,136.0,383.0,Raw,39.0,20.0,3.6,1,https://example.com/images/meal_1170.jpg,428.7,0.30701219512195116,False,85.6396866840731,0.7866666666666666,0.4673333333333334,0.788,0.49000000000000005,56.16981572195009,38.16188476790296,5.668299510146956,0.39716973796749855,58.58339475934997
1171,Rather Salad,Mexican,Dinner,Paleo,1034.0,27.0,135.5,0.9,26.9,48.9,898.0,20.0,136.0,Boiled,5.0,113.0,3.1,0,https://example.com/images/meal_1171.jpg,658.1,0.3635396518375242,False,760.2941176470588,0.0,0.4013333333333333,0.0,1.0,16.410879805500684,82.35830420908677,1.2308159854125513,0.2940282631818873,33.90723193030441
1173,You Rice,Mexican,Breakfast,Vegan,991.0,49.1,146.1,45.7,20.3,9.5,2021.0,129.0,492.0,Raw,51.0,20.0,3.1,0,https://example.com/images/meal_1173.jpg,1192.1,0.2029263370332996,False,201.42276422764226,0.0,0.0,0.62,1.0,16.475127925509607,49.02273299219864,34.502139082291755,0.9412521320918268,51.22504264183654
1174,Two Rice,American,Breakfast,Low-Carb,593.0,50.1,26.3,23.1,1.2,0.1,463.0,251.0,442.0,Raw,46.0,74.0,2.9,1,https://example.com/images/meal_1174.jpg,513.5,0.13406408094435077,False,134.1628959276018,0.345,0.6913333333333334,0.996,0.0,39.026290165530675,20.486854917234666,40.486854917234666,0.5162284972411554,50.971236611489765
1175,Series Salad,American,Dinner,Balanced,871.0,5.0,54.0,51.4,9.8,34.5,1394.0,78.0,485.0,Roasted,18.0,53.0,2.4,0,https://example.com/images/meal_1175.jpg,698.5999999999999,0.1979334098737085,False,179.58762886597938,0.0,0.07066666666666666,0.0,0.4800000000000001,2.8628685943315206,30.918980818780422,66.21815058688807,0.22969749021853236,15.60728313770398
1177,Protect Rice,Mexican,Snack,Balanced,1003.0,71.5,119.7,57.4,19.9,37.0,1821.0,218.0,245.0,Baked,14.0,107.0,1.2,0,https://example.com/images/meal_1177.jpg,1281.4,0.27756729810568304,False,409.3877551020408,0.0,0.0,0.0,1.0,22.3193382238177,37.36538161385984,40.31528016232246,0.8675016908589562,37.350033817179124
1180,Operation Wrap,Mexican,Dinner,Low-Carb,911.0,9.2,38.3,52.5,20.8,7.3,1615.0,296.0,275.0,Steamed,49.0,6.0,1.6,0,https://example.com/images/meal_1180.jpg,662.5,0.27277716794731066,False,331.27272727272725,0.0,0.0,0.708,1.0,5.554716981132075,23.12452830188679,71.32075471698113,0.14465408805031443,37.05308176100629
1181,Hour Sandwich,Thai,Lunch,Vegan,968.0,5.1,114.3,34.9,4.7,31.9,938.0,184.0,184.0,Grilled,59.0,45.0,1.6,0,https://example.com/images/meal_1181.jpg,791.6999999999999,0.1821280991735538,False,526.0869565217391,0.0,0.3746666666666667,0.0,0.0,2.57673361121637,57.74914740431982,39.67411898446381,0.5858911203738789,19.211155740810913
1184,Last Wrap,Mediterranean,Snack,Low-Carb,645.0,36.8,39.6,26.6,18.0,31.5,2048.0,220.0,393.0,Boiled,12.0,46.0,3.8,0,https://example.com/images/meal_1184.jpg,545.0,0.15503875968992248,False,164.12213740458014,0.2583333333333333,0.0,0.0,1.0,27.009174311926603,29.06422018348624,43.92660550458716,0.6689602446483182,38.545871559633035
1185,Likely Curry,Japanese,Snack,Paleo,1012.0,49.4,84.9,45.9,1.4,29.3,711.0,67.0,139.0,Baked,19.0,51.0,3.4,0,https://example.com/images/meal_1185.jpg,950.3,0.06096837944664036,False,728.0575539568346,0.0,0.526,0.0,0.0,20.79343365253078,35.736083342102496,43.470483005366724,0.7877600056122628,26.275200112245255
1188,Company Curry,Mediterranean,Lunch,Low-Carb,803.0,69.1,70.4,34.3,13.5,0.6,1451.0,157.0,446.0,Fried,29.0,28.0,1.5,0,https://example.com/images/meal_1188.jpg,866.7,0.07932752179327528,False,180.04484304932734,0.0,0.03266666666666662,0.976,0.85,31.891081112264906,32.491058036229376,35.617860851505704,0.8645532864120612,54.464399061574554
1190,Thousand Rice,Mexican,Lunch,Balanced,996.0,15.8,77.0,18.3,11.0,36.0,1812.0,233.0,481.0,Grilled,45.0,42.0,1.5,0,https://example.com/images/meal_1190.jpg,535.9,0.46194779116465867,False,207.06860706860707,0.0,0.0,0.0,0.6,11.79324500839709,57.47340921813772,30.733345773465203,0.8219972631709895,28.43994526341979
1193,Still Stew,Mexican,Dinner,Keto,642.0,39.3,15.8,50.8,24.7,4.2,609.0,195.0,230.0,Boiled,15.0,38.0,1.9,0,https://example.com/images/meal_1193.jpg,677.5999999999999,0.05545171339563849,False,279.1304347826087,0.2633333333333333,0.594,0.832,1.0,23.199527744982294,9.327036599763874,67.47343565525384,0.3333333333333333,60.45333333333333
1196,Need Pasta,Mediterranean,Breakfast,Balanced,1077.0,72.6,71.7,48.3,30.0,15.4,1034.0,238.0,299.0,Steamed,15.0,42.0,2.6,0,https://example.com/images/meal_1196.jpg,1011.9000000000001,0.060445682451253396,False,360.2006688963211,0.0,0.31066666666666665,0.384,1.0,28.69848799288467,28.342721612807587,42.958790394307734,0.6730655203083309,47.35464373949995
1197,Wife Pasta,Japanese,Dinner,Keto,988.0,74.0,124.3,38.2,16.6,29.1,1630.0,292.0,482.0,Grilled,46.0,18.0,2.9,0,https://example.com/images/meal_1197.jpg,1137.0,0.1508097165991903,False,204.97925311203318,0.0,0.0,0.0,1.0,26.033421284080916,43.72911169744943,30.237467018469662,1.0,40.0
1198,Evidence Pasta,Thai,Dinner,Vegan,924.0,57.6,77.0,56.6,12.1,4.8,1358.0,213.0,312.0,Baked,18.0,51.0,5.0,0,https://example.com/images/meal_1198.jpg,1047.8,0.13398268398268393,False,296.1538461538462,0.0,0.09466666666666668,0.808,0.71,21.988929184958963,29.394922695170834,48.61614811987021,0.5963129095883437,44.17959152510021
1199,Food Curry,Mediterranean,Lunch,Keto,1094.0,53.5,102.4,6.9,22.5,33.3,81.0,47.0,496.0,Baked,28.0,88.0,2.5,0,https://example.com/images/meal_1199.jpg,685.7,0.373217550274223,False,220.56451612903226,0.0,0.946,0.0,1.0,31.20898352049001,59.73457780370425,9.056438675805746,0.7386976812016917,53.69395362403383
1200,Guess Sandwich,Mexican,Dinner,Vegan,919.0,8.3,135.5,48.2,22.0,3.1,1744.0,171.0,150.0,Roasted,43.0,64.0,2.1,0,https://example.com/images/meal_1200.jpg,1009.0,0.09793253536452666,False,612.6666666666667,0.0,0.0,0.876,1.0,3.2903865213082266,53.716551040634286,42.993062438057486,0.5882887347208458,49.285774694416915
1201,Fund Pasta,Mexican,Dinner,Vegetarian,876.0,38.4,109.8,4.0,12.4,21.0,1264.0,205.0,105.0,Raw,50.0,14.0,2.3,0,https://example.com/images/meal_1201.jpg,628.8,0.28219178082191787,False,834.2857142857143,0.0,0.15733333333333333,0.16000000000000003,0.74,24.427480916030536,69.8473282442748,5.725190839694657,0.5146310432569975,31.439287531806613
1202,Stock Rice,Thai,Lunch,Balanced,971.0,70.3,64.9,35.9,17.9,44.2,509.0,237.0,231.0,Boiled,18.0,78.0,1.6,0,https://example.com/images/meal_1202.jpg,863.8999999999999,0.11029866117404752,False,420.3463203463204,0.0,0.6606666666666667,0.0,1.0,32.55006366477602,30.049774279430498,37.400162055793494,0.7941602037272834,49.096537407879
1203,Experience Soup,Indian,Dinner,Vegan,702.0,58.2,79.4,0.7,26.9,42.5,2066.0,132.0,282.0,Baked,30.0,52.0,1.7,0,https://example.com/images/meal_1203.jpg,556.7,0.20698005698005692,False,248.93617021276597,0.16333333333333333,0.0,0.0,1.0,41.81785521825041,57.05047601940003,1.1316687623495598,0.5377222920783187,34.021112508233045
1204,Owner Curry,American,Snack,Paleo,789.0,10.0,141.9,25.4,6.4,19.6,1247.0,119.0,452.0,Grilled,20.0,74.0,1.1,0,https://example.com/images/meal_1204.jpg,836.2,0.059822560202788394,False,174.55752212389382,0.018333333333333313,0.16866666666666663,0.21599999999999997,0.14000000000000004,4.783544606553456,67.87849796699355,27.337957426452995,0.5317507773259984,21.495015546519966
1207,Effect Sandwich,Japanese,Breakfast,Low-Carb,642.0,14.9,141.2,15.7,22.9,15.5,1456.0,47.0,206.0,Boiled,57.0,111.0,2.5,1,https://example.com/images/meal_1207.jpg,765.6999999999999,0.1926791277258566,False,311.6504854368932,0.2633333333333333,0.029333333333333322,0.38,1.0,7.7837273083453065,73.76257019720516,18.453702494449523,0.45791432675982774,42.61161986852989
1210,Style Rice,Italian,Dinner,Balanced,266.0,77.2,4.2,6.4,10.3,45.5,1329.0,159.0,455.0,Roasted,31.0,96.0,2.6,0,https://example.com/images/meal_1210.jpg,383.20000000000005,0.44060150375939866,False,58.46153846153847,0.89,0.11399999999999999,0.0,0.53,80.58455114822546,4.384133611691023,15.031315240083506,0.25052192066805845,35.69043841336117
1211,Return Wrap,Thai,Lunch,Vegan,1103.0,73.4,90.4,3.3,17.6,43.1,434.0,203.0,332.0,Baked,56.0,72.0,2.2,0,https://example.com/images/meal_1211.jpg,684.9000000000001,0.3790571169537624,False,332.2289156626506,0.0,0.7106666666666667,0.0,1.0,42.86757190830778,52.796028617316395,4.3363994743758205,0.6078137927678007,46.369609188689346
1212,Time Soup,Italian,Snack,Vegan,561.0,28.9,7.5,57.8,11.3,0.4,2125.0,90.0,154.0,Baked,56.0,35.0,3.3,0,https://example.com/images/meal_1212.jpg,665.8,0.18680926916221025,False,364.2857142857143,0.3983333333333333,0.0,0.984,0.6300000000000001,17.362571342745568,4.505857614899369,78.13157104235505,0.28937618904575946,46.03419044758185
1213,Trouble Stew,American,Breakfast,Keto,1013.0,40.4,23.6,58.6,21.6,16.8,135.0,96.0,254.0,Raw,16.0,20.0,1.3,0,https://example.com/images/meal_1213.jpg,783.4,0.22665350444225077,False,398.81889763779526,0.0,0.91,0.32799999999999996,1.0,20.628031656880268,12.050038294613225,67.3219300485065,0.3333333333333333,51.42666666666666
1214,Whether Soup,Mediterranean,Lunch,Paleo,755.0,78.8,20.6,15.2,14.6,33.4,1661.0,105.0,181.0,Fried,56.0,70.0,4.2,0,https://example.com/images/meal_1214.jpg,534.4,0.2921854304635762,False,417.12707182320446,0.07499999999999996,0.0,0.0,0.96,58.982035928143716,15.41916167664671,25.59880239520958,0.3333333333333333,27.36666666666666
1217,Theory Wrap,Mexican,Snack,Paleo,542.0,38.9,60.8,24.2,6.2,23.4,2386.0,125.0,101.0,Grilled,12.0,62.0,3.5,0,https://example.com/images/meal_1217.jpg,616.5999999999999,0.13763837638376367,False,536.6336633663367,0.43000000000000005,0.0,0.06400000000000006,0.12000000000000002,25.235160557898155,39.44210184884852,35.32273759325333,0.9853227375932532,31.986454751865068
1218,Teacher Curry,Mexican,Dinner,Vegan,752.0,7.6,148.2,51.4,25.2,36.5,2338.0,289.0,452.0,Boiled,39.0,79.0,1.7,0,https://example.com/images/meal_1218.jpg,1085.8,0.4438829787234042,False,166.3716814159292,0.07999999999999996,0.0,0.0,1.0,2.799778964818567,54.59568981396205,42.604531221219375,0.5865874623933199,33.3317492478664
1219,Cost Rice,Japanese,Dinner,Low-Carb,1045.0,12.8,117.1,9.6,14.6,16.7,1175.0,215.0,335.0,Steamed,11.0,113.0,3.1,0,https://example.com/images/meal_1219.jpg,606.0,0.4200956937799043,False,311.94029850746267,0.0,0.21666666666666667,0.3320000000000001,0.96,8.448844884488448,77.29372937293729,14.257425742574256,0.37843784378437845,37.7420902090209
1222,Civil Soup,Mediterranean,Dinner,Vegetarian,1071.0,60.5,141.5,24.7,20.9,5.1,307.0,221.0,454.0,Grilled,9.0,105.0,2.4,0,https://example.com/images/meal_1222.jpg,1030.3,0.038001867413632165,False,235.9030837004405,0.0,0.7953333333333333,0.796,1.0,23.488304377365818,54.93545569251674,21.576239930117442,1.0,71.82666666666667
1223,Part Wrap,Indian,Dinner,Paleo,631.0,45.9,54.1,42.2,20.7,21.5,2138.0,110.0,485.0,Boiled,31.0,52.0,3.8,0,https://example.com/images/meal_1223.jpg,779.8,0.23581616481774953,False,130.10309278350516,0.2816666666666666,0.0,0.14,1.0,23.54449858938189,27.750705309053608,48.704796101564504,0.5674318201248184,39.781969735829705
1229,Mouth Pasta,Mexican,Snack,Low-Carb,1126.0,42.6,102.9,2.4,7.6,33.3,1126.0,15.0,384.0,Raw,56.0,104.0,1.6,0,https://example.com/images/meal_1229.jpg,603.6,0.463943161634103,False,293.22916666666663,0.0,0.2493333333333333,0.0,0.25999999999999995,28.230616302186878,68.19085487077535,3.5785288270377724,0.5064612326043737,20.31589131875414
1233,Prevent Wrap,Chinese,Snack,Vegetarian,323.0,58.1,21.6,0.9,5.4,38.4,651.0,219.0,332.0,Raw,54.0,52.0,3.4,0,https://example.com/images/meal_1233.jpg,326.90000000000003,0.012074303405572862,False,97.28915662650603,0.795,0.5660000000000001,0.0,0.040000000000000036,71.09207708779442,26.430100948302233,2.477821963903334,0.1484653818700928,30.989307637401858
1235,Painting Wrap,Indian,Dinner,Vegan,851.0,35.8,111.0,47.9,24.6,19.2,2247.0,236.0,314.0,Grilled,21.0,111.0,2.9,0,https://example.com/images/meal_1235.jpg,1018.3,0.1965922444183313,False,271.0191082802548,0.0,0.0,0.23199999999999998,1.0,14.062653442011195,43.602081901207896,42.33526465678091,0.7787898130871715,40.215796261743435
1236,Once Rice,American,Breakfast,Vegetarian,244.0,13.8,36.9,15.3,4.0,29.0,1521.0,196.0,265.0,Baked,38.0,86.0,3.8,0,https://example.com/images/meal_1236.jpg,340.5,0.39549180327868855,False,92.0754716981132,0.9266666666666666,0.0,0.0,0.0,16.211453744493394,43.348017621145374,40.440528634361236,0.8461820851688694,35.456975036710716
1237,At Sandwich,American,Lunch,Low-Carb,533.0,51.3,1.5,11.1,0.3,10.3,1581.0,232.0,358.0,Raw,20.0,41.0,4.7,1,https://example.com/images/meal_1237.jpg,311.09999999999997,0.4163227016885554,False,148.8826815642458,0.44499999999999995,0.0,0.588,0.0,65.95949855351977,1.9286403085824497,32.11186113789778,0.3333333333333333,27.326666666666664
1238,Mr Wrap,Italian,Snack,Vegan,766.0,31.5,102.9,55.8,16.0,14.4,817.0,157.0,317.0,Grilled,39.0,81.0,5.0,0,https://example.com/images/meal_1238.jpg,1039.8,0.3574412532637075,False,241.6403785488959,0.05666666666666664,0.45533333333333337,0.42399999999999993,1.0,12.117714945181767,39.58453548759377,48.29774956722447,0.640075014425851,51.52150028851702
1239,Century Sandwich,Thai,Dinner,Balanced,582.0,58.1,95.1,14.6,4.7,13.5,86.0,143.0,472.0,Boiled,38.0,5.0,1.1,1,https://example.com/images/meal_1239.jpg,744.1999999999999,0.2786941580756013,False,123.30508474576271,0.3633333333333333,0.9426666666666667,0.45999999999999996,0.0,31.228164471916152,51.115291588282716,17.656543939801132,0.9609423989966855,54.53884797993371
1240,Hour Rice,Indian,Lunch,Low-Carb,1020.0,69.7,24.3,47.2,20.5,34.6,108.0,68.0,371.0,Baked,16.0,36.0,1.2,0,https://example.com/images/meal_1240.jpg,800.8,0.21490196078431378,False,274.93261455525607,0.0,0.928,0.0,1.0,34.81518481518482,12.13786213786214,53.04695304695305,0.3658841158841158,45.877682317682314
1242,Next Stew,Mediterranean,Breakfast,Vegetarian,727.0,16.3,108.7,45.6,3.9,5.0,375.0,221.0,157.0,Grilled,24.0,8.0,3.5,0,https://example.com/images/meal_1242.jpg,910.4000000000001,0.2522696011004128,False,463.0573248407643,0.1216666666666667,0.75,0.8,0.0,7.161687170474516,47.75922671353251,45.079086115992965,0.6180433509080258,45.79420035149385
1247,Trade Rice,Japanese,Dinner,Vegan,1077.0,28.5,70.7,29.2,24.1,45.0,1642.0,4.0,396.0,Steamed,21.0,32.0,2.5,0,https://example.com/images/meal_1247.jpg,659.6,0.3875580315691736,False,271.969696969697,0.0,0.0,0.0,1.0,17.28320194057004,42.874469375379014,39.84232868405094,0.8740145542753184,37.480291085506366
1248,Year Pasta,Mediterranean,Lunch,Vegan,494.0,50.4,32.6,12.1,29.7,2.3,699.0,162.0,132.0,Steamed,43.0,92.0,1.2,1,https://example.com/images/meal_1248.jpg,440.9,0.10748987854251017,False,374.24242424242425,0.51,0.534,0.908,1.0,45.72465411657973,29.575867543660696,24.69947833975958,0.6475202237846828,71.99040447569367
1249,Crime Stew,Mexican,Breakfast,Low-Carb,339.0,71.2,9.2,4.3,25.5,17.9,2396.0,250.0,105.0,Raw,12.0,58.0,4.1,1,https://example.com/images/meal_1249.jpg,360.3,0.06283185840707968,False,322.8571428571429,0.7683333333333333,0.0,0.28400000000000003,1.0,79.04524007771302,10.213710796558424,10.741049125728559,0.17901748542880933,44.62701637524285
1250,Writer Soup,Thai,Dinner,Balanced,878.0,15.1,8.8,47.2,21.3,7.8,211.0,177.0,441.0,Steamed,11.0,84.0,2.2,0,https://example.com/images/meal_1250.jpg,520.4,0.40728929384965834,False,199.09297052154196,0.0,0.8593333333333333,0.688,1.0,11.606456571867794,6.764027671022291,81.62951575710991,0.19344094286446323,54.81548552395593
1252,Share Soup,Japanese,Dinner,Low-Carb,651.0,42.3,33.4,13.1,1.2,44.5,1992.0,264.0,326.0,Roasted,55.0,39.0,1.3,0,https://example.com/images/meal_1252.jpg,420.69999999999993,0.35376344086021516,False,199.69325153374234,0.2483333333333333,0.0,0.0,0.0,40.21868314713573,31.756596149275023,28.024720703589256,0.7756318833689883,20.47930433404643
1253,Focus Rice,Indian,Breakfast,Keto,887.0,5.3,27.1,35.7,27.5,45.5,138.0,31.0,365.0,Raw,11.0,89.0,3.2,0,https://example.com/images/meal_1253.jpg,450.9,0.49165727170236756,False,243.013698630137,0.0,0.908,0.0,1.0,4.701707695719672,24.04080727434021,71.25748502994013,0.14570858283433138,41.07417165668662
1254,Mission Pasta,Mexican,Lunch,Paleo,328.0,37.2,45.2,17.6,24.5,48.2,1271.0,109.0,211.0,Fried,26.0,95.0,4.0,0,https://example.com/images/meal_1254.jpg,488.0,0.4878048780487805,False,155.45023696682466,0.7866666666666666,0.15266666666666662,0.0,1.0,30.49180327868853,37.049180327868854,32.459016393442624,0.9508196721311476,57.80306010928962
1256,Produce Pasta,Italian,Breakfast,Low-Carb,1047.0,18.7,34.1,43.2,18.7,34.8,1842.0,110.0,259.0,Grilled,42.0,109.0,1.0,0,https://example.com/images/meal_1256.jpg,600.0,0.4269340974212034,False,404.2471042471043,0.0,0.0,0.0,1.0,12.466666666666667,22.733333333333334,64.8,0.25333333333333335,25.06666666666667
1257,It Salad,Mediterranean,Breakfast,Low-Carb,425.0,10.6,54.9,41.1,25.9,19.4,507.0,270.0,440.0,Roasted,12.0,69.0,1.5,0,https://example.com/images/meal_1257.jpg,631.9000000000001,0.48682352941176493,False,96.5909090909091,0.625,0.6619999999999999,0.2240000000000001,1.0,6.709922456084823,34.75233423009969,58.53774331381547,0.35770427810307526,57.3740855620615
